"date","district","primary_type","arrest","domestic","case_number"
"2023-12-11T12:30:00.000","001","BATTERY","false","true","JG536965"
"2023-12-11T13:00:00.000","001","DECEPTIVE PRACTICE","false","false","JH134029"
"2023-12-11T13:00:00.000","001","THEFT","false","false","JG537598"
"2023-12-11T13:53:00.000","001","THEFT","true","false","JG537171"
"2023-12-11T14:01:00.000","001","DECEPTIVE PRACTICE","false","false","JG537353"
"2023-12-11T14:54:00.000","001","THEFT","true","false","JG537306"
"2023-12-11T15:30:00.000","001","CRIMINAL DAMAGE","false","false","JG537751"
"2023-12-11T15:30:00.000","001","CRIMINAL DAMAGE","false","false","JG537328"
"2023-12-11T15:30:00.000","001","CRIMINAL DAMAGE","false","false","JG537455"
"2023-12-11T15:35:00.000","001","DECEPTIVE PRACTICE","false","false","JG537302"
"2023-12-11T15:40:00.000","001","CRIMINAL DAMAGE","false","false","JG537193"
"2023-12-11T15:44:00.000","001","THEFT","true","false","JG537392"
"2023-12-11T16:07:00.000","001","CRIMINAL DAMAGE","false","false","JG537264"
"2023-12-11T16:43:00.000","001","DECEPTIVE PRACTICE","false","false","JG538597"
"2023-12-11T16:45:00.000","001","THEFT","false","false","JG538959"
"2023-12-11T17:00:00.000","001","THEFT","false","false","JG537787"
"2023-12-11T17:30:00.000","001","THEFT","false","false","JG544624"
"2023-12-11T18:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JG537449"
"2023-12-11T18:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JG537497"
"2023-12-11T18:15:00.000","001","THEFT","false","false","JG537597"
"2023-12-11T18:15:00.000","001","INTERFERENCE WITH PUBLIC OFFICER","true","false","JG537539"
"2023-12-11T18:30:00.000","001","BATTERY","false","false","JG537548"
"2023-12-11T18:53:00.000","001","ASSAULT","false","false","JG537595"
"2023-12-11T20:00:00.000","001","DECEPTIVE PRACTICE","false","false","JG538320"
"2023-12-11T22:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JG538396"
"2023-12-11T23:15:00.000","001","BATTERY","false","false","JG539538"
"2023-12-12T00:00:00.000","001","THEFT","false","false","JG547240"
"2023-12-12T00:00:00.000","001","OTHER OFFENSE","false","true","JG560794"
"2023-12-12T00:01:00.000","001","MOTOR VEHICLE THEFT","false","false","JG539155"
"2023-12-12T00:30:00.000","001","BATTERY","false","true","JG537760"
"2023-12-12T04:06:00.000","001","BATTERY","false","false","JG537808"
"2023-12-12T09:39:00.000","001","OTHER OFFENSE","false","false","JG537991"
"2023-12-12T11:09:00.000","001","ASSAULT","false","true","JG538134"
"2023-12-12T11:31:00.000","001","ASSAULT","true","false","JG538206"
"2023-12-12T11:45:00.000","001","THEFT","false","false","JG538315"
"2023-12-12T12:00:00.000","001","THEFT","false","false","JG539432"
"2023-12-12T12:28:00.000","001","INTERFERENCE WITH PUBLIC OFFICER","true","false","JG538266"
"2023-12-12T12:45:00.000","001","NARCOTICS","true","false","JG538243"
"2023-12-12T13:07:00.000","001","ASSAULT","false","false","JG538403"
"2023-12-12T13:11:00.000","001","THEFT","false","false","JG538761"
"2023-12-12T13:30:00.000","001","DECEPTIVE PRACTICE","false","false","JG538323"
"2023-12-12T14:15:00.000","001","ROBBERY","false","false","JG539387"
"2023-12-12T14:34:00.000","001","ASSAULT","false","false","JG538525"
"2023-12-12T15:00:00.000","001","THEFT","false","false","JG538785"
"2023-12-12T15:07:00.000","001","DECEPTIVE PRACTICE","false","false","JG540864"
"2023-12-12T15:17:00.000","001","BATTERY","false","false","JG538490"
"2023-12-12T15:21:00.000","001","NARCOTICS","true","false","JG538629"
"2023-12-12T15:30:00.000","001","BATTERY","false","false","JG549918"
"2023-12-12T16:00:00.000","001","THEFT","false","false","JG539101"
"2023-12-12T17:32:00.000","001","ROBBERY","false","false","JG538673"
"2023-12-12T17:49:00.000","001","BATTERY","false","false","JG538686"
"2023-12-12T18:46:00.000","001","THEFT","false","false","JH180569"
"2023-12-12T19:00:00.000","001","THEFT","false","false","JG538868"
"2023-12-12T19:30:00.000","001","THEFT","false","false","JG539931"
"2023-12-12T20:03:00.000","001","OTHER OFFENSE","false","true","JG538887"
"2023-12-12T20:20:00.000","001","ASSAULT","true","false","JG538872"
"2023-12-12T20:25:00.000","001","INTERFERENCE WITH PUBLIC OFFICER","true","false","JG538866"
"2023-12-12T21:11:00.000","001","OTHER OFFENSE","false","false","JG538968"
"2023-12-12T22:00:00.000","001","ASSAULT","false","false","JG538967"
"2023-12-12T23:11:00.000","001","INTERFERENCE WITH PUBLIC OFFICER","true","false","JG539002"
"2023-12-12T23:27:00.000","001","BATTERY","true","true","JG539010"
"2023-12-13T00:30:00.000","001","BURGLARY","false","false","JG539715"
"2023-12-13T01:15:00.000","001","THEFT","true","false","JH160354"
"2023-12-13T01:18:00.000","001","BATTERY","false","false","JG539037"
"2023-12-13T05:20:00.000","001","BATTERY","true","true","JG539108"
"2023-12-13T07:30:00.000","001","BATTERY","false","false","JG539435"
"2023-12-13T08:18:00.000","001","OTHER OFFENSE","false","false","JG539372"
"2023-12-13T10:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JG540195"
"2023-12-13T10:07:00.000","001","DECEPTIVE PRACTICE","true","false","JG539301"
"2023-12-13T11:15:00.000","001","THEFT","false","false","JG539439"
"2023-12-13T11:30:00.000","001","THEFT","false","false","JH128124"
"2023-12-13T11:35:00.000","001","NARCOTICS","true","false","JG539413"
"2023-12-13T12:30:00.000","001","THEFT","false","false","JG539888"
"2023-12-13T13:22:00.000","001","ASSAULT","false","false","JG540309"
"2023-12-13T14:25:00.000","001","ASSAULT","true","false","JG539667"
"2023-12-13T14:33:00.000","001","THEFT","false","false","JG539829"
"2023-12-13T14:53:00.000","001","THEFT","false","false","JG539802"
"2023-12-13T15:00:00.000","001","BURGLARY","false","false","JG539737"
"2023-12-13T15:00:00.000","001","DECEPTIVE PRACTICE","false","false","JG539939"
"2023-12-13T15:03:00.000","001","DECEPTIVE PRACTICE","false","false","JG540381"
"2023-12-13T15:05:00.000","001","ASSAULT","false","false","JG541919"
"2023-12-13T15:35:00.000","001","THEFT","true","false","JG539728"
"2023-12-13T15:52:00.000","001","BATTERY","false","false","JG540059"
"2023-12-13T16:23:00.000","001","THEFT","false","false","JG539856"
"2023-12-13T17:35:00.000","001","BURGLARY","false","false","JG560805"
"2023-12-13T18:00:00.000","001","THEFT","false","false","JH116170"
"2023-12-13T18:00:00.000","001","THEFT","false","false","JG544431"
"2023-12-13T18:32:00.000","001","THEFT","false","false","JG544784"
"2023-12-13T18:48:00.000","001","THEFT","true","false","JG540020"
"2023-12-13T19:03:00.000","001","OTHER OFFENSE","true","false","JG540018"
"2023-12-13T19:30:00.000","001","BATTERY","false","false","JG540075"
"2023-12-13T19:30:00.000","001","THEFT","false","false","JG540830"
"2023-12-13T19:55:00.000","001","DECEPTIVE PRACTICE","true","false","JG540078"
"2023-12-13T20:09:00.000","001","WEAPONS VIOLATION","true","false","JG540109"
"2023-12-13T20:40:00.000","001","BATTERY","false","false","JG540151"
"2023-12-13T22:03:00.000","001","CRIMINAL DAMAGE","false","false","JG541739"
"2023-12-14T02:00:00.000","001","THEFT","false","false","JG540667"
"2023-12-14T02:00:00.000","001","ROBBERY","false","false","JG541839"
"2023-12-14T02:00:00.000","001","THEFT","false","false","JG540288"
"2023-12-14T03:52:00.000","001","ASSAULT","false","true","JG540293"
"2023-12-14T04:38:00.000","001","THEFT","false","false","JG540305"
"2023-12-14T06:06:00.000","001","THEFT","true","false","JG541054"
"2023-12-14T06:34:00.000","001","THEFT","false","false","JG540502"
"2023-12-14T08:00:00.000","001","DECEPTIVE PRACTICE","false","false","JH104263"
"2023-12-14T08:19:00.000","001","CRIMINAL DAMAGE","false","false","JG540432"
"2023-12-14T09:48:00.000","001","PUBLIC PEACE VIOLATION","true","false","JG540582"
"2023-12-14T10:30:00.000","001","OTHER OFFENSE","false","false","JG540769"
"2023-12-14T10:30:00.000","001","THEFT","false","false","JG541641"
"2023-12-14T12:02:00.000","001","ROBBERY","false","false","JG540711"
"2023-12-14T12:40:00.000","001","DECEPTIVE PRACTICE","false","false","JG556934"
"2023-12-14T12:49:00.000","001","ASSAULT","false","false","JG540781"
"2023-12-14T12:55:00.000","001","CONCEALED CARRY LICENSE VIOLATION","true","false","JG540850"
"2023-12-14T13:05:00.000","001","THEFT","false","false","JG550276"
"2023-12-14T13:55:00.000","001","THEFT","true","false","JG540899"
"2023-12-14T15:00:00.000","001","THEFT","false","false","JG540957"
"2023-12-14T15:10:00.000","001","CRIMINAL DAMAGE","false","false","JG541623"
"2023-12-14T15:45:00.000","001","THEFT","false","false","JG542092"
"2023-12-14T16:00:00.000","001","THEFT","false","false","JG555448"
"2023-12-14T16:05:00.000","001","THEFT","false","false","JG542075"
"2023-12-14T16:15:00.000","001","THEFT","false","false","JG541094"
"2023-12-14T16:18:00.000","001","THEFT","false","false","JG541059"
"2023-12-14T16:21:00.000","001","THEFT","true","false","JG541048"
"2023-12-14T16:38:00.000","001","BATTERY","false","false","JG541322"
"2023-12-14T17:00:00.000","001","DECEPTIVE PRACTICE","false","false","JH103087"
"2023-12-14T17:08:00.000","001","THEFT","false","false","JG544452"
"2023-12-14T17:30:00.000","001","CRIMINAL DAMAGE","false","true","JG541269"
"2023-12-14T17:48:00.000","001","CRIMINAL TRESPASS","true","false","JG541191"
"2023-12-14T17:50:00.000","001","THEFT","false","false","JG542114"
"2023-12-14T17:50:00.000","001","THEFT","false","false","JG541202"
"2023-12-14T18:06:00.000","001","OTHER OFFENSE","false","false","JG545734"
"2023-12-14T18:17:00.000","001","THEFT","false","false","JG553313"
"2023-12-14T18:19:00.000","001","THEFT","false","false","JG549050"
"2023-12-14T18:24:00.000","001","PUBLIC PEACE VIOLATION","true","false","JG541229"
"2023-12-14T18:28:00.000","001","THEFT","true","false","JG541248"
"2023-12-14T18:30:00.000","001","DECEPTIVE PRACTICE","false","false","JG541677"
"2023-12-14T18:40:00.000","001","BATTERY","false","false","JG541265"
"2023-12-14T19:15:00.000","001","DECEPTIVE PRACTICE","true","false","JG541279"
"2023-12-14T19:40:00.000","001","BATTERY","false","false","JG541319"
"2023-12-14T20:00:00.000","001","THEFT","false","false","JG541715"
"2023-12-14T20:03:00.000","001","THEFT","true","false","JG541343"
"2023-12-14T20:15:00.000","001","OTHER OFFENSE","false","false","JG541349"
"2023-12-14T21:00:00.000","001","BATTERY","false","false","JG542428"
"2023-12-14T22:05:00.000","001","BATTERY","false","true","JG541427"
"2023-12-14T22:30:00.000","001","BATTERY","false","false","JG541453"
"2023-12-14T22:35:00.000","001","WEAPONS VIOLATION","true","false","JG541441"
"2023-12-14T23:51:00.000","001","ROBBERY","false","false","JG541513"
"2023-12-15T01:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JG541590"
"2023-12-15T02:15:00.000","001","CRIMINAL SEXUAL ASSAULT","false","false","JG541575"
"2023-12-15T02:34:00.000","001","ROBBERY","false","false","JG541567"
"2023-12-15T07:00:00.000","001","CRIMINAL TRESPASS","false","false","JG544771"
"2023-12-15T07:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JG541969"
"2023-12-15T10:00:00.000","001","THEFT","false","false","JG544175"
"2023-12-15T11:05:00.000","001","THEFT","false","false","JG550723"
"2023-12-15T12:45:00.000","001","CRIMINAL DAMAGE","false","false","JG542889"
"2023-12-15T12:51:00.000","001","BATTERY","false","true","JG542034"
"2023-12-15T13:09:00.000","001","THEFT","true","false","JG542170"
"2023-12-15T13:16:00.000","001","THEFT","true","false","JG542169"
"2023-12-15T13:23:00.000","001","THEFT","false","false","JG544461"
"2023-12-15T13:30:00.000","001","THEFT","false","false","JG542167"
"2023-12-15T13:50:00.000","001","THEFT","false","false","JG547371"
"2023-12-15T13:50:00.000","001","THEFT","false","false","JG547383"
"2023-12-15T14:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JG542386"
"2023-12-15T14:59:00.000","001","THEFT","true","false","JG542180"
"2023-12-15T15:20:00.000","001","CRIMINAL SEXUAL ASSAULT","false","false","JG547583"
"2023-12-15T15:40:00.000","001","DECEPTIVE PRACTICE","false","false","JH104458"
"2023-12-15T15:40:00.000","001","ASSAULT","false","false","JG542605"
"2023-12-15T15:48:00.000","001","THEFT","false","false","JG542268"
"2023-12-15T16:00:00.000","001","BURGLARY","false","false","JG545981"
"2023-12-15T16:20:00.000","001","MOTOR VEHICLE THEFT","false","false","JG542495"
"2023-12-15T16:32:00.000","001","THEFT","false","false","JG546018"
"2023-12-15T17:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JG543362"
"2023-12-15T17:01:00.000","001","DECEPTIVE PRACTICE","false","false","JG542890"
"2023-12-15T17:12:00.000","001","ROBBERY","false","false","JG542385"
"2023-12-15T17:15:00.000","001","THEFT","false","false","JG542364"
"2023-12-15T17:30:00.000","001","THEFT","false","false","JG543167"
"2023-12-15T17:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JG543279"
"2023-12-15T18:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JG543668"
"2023-12-15T18:00:00.000","001","THEFT","false","false","JG542442"
"2023-12-15T18:30:00.000","001","THEFT","true","false","JG542556"
"2023-12-15T19:00:00.000","001","BATTERY","false","false","JG542533"
"2023-12-15T20:30:00.000","001","CRIMINAL DAMAGE","false","false","JG543841"
"2023-12-15T21:00:00.000","001","NARCOTICS","true","false","JG542667"
"2023-12-15T21:15:00.000","001","BATTERY","false","false","JG542665"
"2023-12-15T21:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JG543105"
"2023-12-15T21:45:00.000","001","CRIMINAL TRESPASS","true","false","JG542656"
"2023-12-15T22:48:00.000","001","MOTOR VEHICLE THEFT","false","false","JG542708"
"2023-12-15T22:50:00.000","001","BATTERY","false","false","JG542696"
"2023-12-15T23:00:00.000","001","CRIMINAL DAMAGE","false","false","JG544106"
"2023-12-15T23:20:00.000","001","CRIMINAL DAMAGE","false","false","JG542715"
"2023-12-16T00:30:00.000","001","BURGLARY","true","false","JG546840"
"2023-12-16T00:30:00.000","001","THEFT","false","false","JG543269"
"2023-12-16T00:34:00.000","001","CRIMINAL TRESPASS","true","false","JG542768"
"2023-12-16T01:30:00.000","001","BATTERY","false","true","JG542903"
"2023-12-16T01:46:00.000","001","BATTERY","false","false","JG542795"
"2023-12-16T03:40:00.000","001","BATTERY","false","true","JG542871"
"2023-12-16T08:48:00.000","001","THEFT","false","false","JG546943"
"2023-12-16T08:57:00.000","001","ROBBERY","false","false","JG543036"
"2023-12-16T10:30:00.000","001","THEFT","false","false","JG558868"
"2023-12-16T11:03:00.000","001","THEFT","true","false","JG543236"
"2023-12-16T11:54:00.000","001","DECEPTIVE PRACTICE","false","false","JG543304"
"2023-12-16T12:47:00.000","001","THEFT","true","false","JG543264"
"2023-12-16T12:50:00.000","001","THEFT","true","false","JG543288"
"2023-12-16T14:00:00.000","001","THEFT","false","false","JG543513"
"2023-12-16T14:00:00.000","001","BATTERY","false","false","JG543382"
"2023-12-16T14:30:00.000","001","BATTERY","false","true","JG546024"
"2023-12-16T14:50:00.000","001","THEFT","false","false","JG544507"
"2023-12-16T15:00:00.000","001","THEFT","false","false","JG544454"
"2023-12-16T15:20:00.000","001","THEFT","false","false","JG548107"
"2023-12-16T15:23:00.000","001","DECEPTIVE PRACTICE","true","false","JG543467"
"2023-12-16T15:44:00.000","001","BATTERY","true","false","JG543470"
"2023-12-16T15:45:00.000","001","NARCOTICS","false","false","JG543494"
"2023-12-16T15:45:00.000","001","THEFT","false","false","JG543465"
"2023-12-16T16:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JG543579"
"2023-12-16T16:09:00.000","001","THEFT","false","false","JG543495"
"2023-12-16T16:30:00.000","001","BATTERY","false","false","JG543990"
"2023-12-16T17:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JG545359"
"2023-12-16T17:00:00.000","001","THEFT","false","false","JG545525"
"2023-12-16T17:23:00.000","001","THEFT","true","false","JG543605"
"2023-12-16T17:30:00.000","001","THEFT","false","false","JG543905"
"2023-12-16T18:12:00.000","001","DECEPTIVE PRACTICE","false","false","JG543654"
"2023-12-16T18:19:00.000","001","CRIMINAL TRESPASS","false","false","JG543685"
"2023-12-16T19:20:00.000","001","BATTERY","false","false","JG544823"
"2023-12-16T19:30:00.000","001","CRIMINAL TRESPASS","false","false","JG543728"
"2023-12-16T19:57:00.000","001","THEFT","true","false","JG543793"
"2023-12-16T20:15:00.000","001","THEFT","false","false","JG544566"
"2023-12-16T20:25:00.000","001","THEFT","false","false","JG544791"
"2023-12-16T20:30:00.000","001","THEFT","false","false","JG543891"
"2023-12-16T21:20:00.000","001","ASSAULT","false","false","JG543809"
"2023-12-16T22:00:00.000","001","DECEPTIVE PRACTICE","false","false","JG546134"
"2023-12-16T22:03:00.000","001","BATTERY","true","false","JG543830"
"2023-12-16T22:30:00.000","001","CRIMINAL DAMAGE","false","false","JG544210"
"2023-12-16T22:54:00.000","001","THEFT","false","false","JG543857"
"2023-12-17T00:35:00.000","001","CONCEALED CARRY LICENSE VIOLATION","true","false","JG543977"
"2023-12-17T01:05:00.000","001","WEAPONS VIOLATION","true","false","JG543983"
"2023-12-17T02:00:00.000","001","CRIMINAL DAMAGE","false","false","JG544450"
"2023-12-17T06:12:00.000","001","MOTOR VEHICLE THEFT","false","false","JG552425"
"2023-12-17T07:09:00.000","001","BATTERY","true","false","JG544152"
"2023-12-17T08:00:00.000","001","THEFT","false","false","JH111951"
"2023-12-17T08:32:00.000","001","SEX OFFENSE","false","false","JG544453"
"2023-12-17T10:18:00.000","001","CRIMINAL DAMAGE","false","false","JG545936"
"2023-12-17T10:58:00.000","001","THEFT","false","false","JG544324"
"2023-12-17T11:10:00.000","001","THEFT","true","false","JG544352"
"2023-12-17T12:01:00.000","001","OTHER OFFENSE","true","false","JG544435"
"2023-12-17T13:00:00.000","001","THEFT","false","false","JG547468"
"2023-12-17T14:00:00.000","001","THEFT","true","false","JG544587"
"2023-12-17T14:16:00.000","001","BATTERY","false","false","JG544556"
"2023-12-17T14:26:00.000","001","THEFT","false","false","JG544902"
"2023-12-17T14:35:00.000","001","ASSAULT","false","false","JG544570"
"2023-12-17T15:00:00.000","001","CRIMINAL DAMAGE","false","false","JG544982"
"2023-12-17T15:11:00.000","001","THEFT","true","false","JG544676"
"2023-12-17T15:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JG544720"
"2023-12-17T15:40:00.000","001","THEFT","true","false","JG544734"
"2023-12-17T15:47:00.000","001","THEFT","true","false","JG544677"
"2023-12-17T15:59:00.000","001","CRIMINAL DAMAGE","false","false","JG544733"
"2023-12-17T16:30:00.000","001","THEFT","false","false","JG545492"
"2023-12-17T17:00:00.000","001","THEFT","true","false","JG544785"
"2023-12-17T17:30:00.000","001","ROBBERY","false","false","JG544940"
"2023-12-17T17:34:00.000","001","ASSAULT","false","false","JG544829"
"2023-12-17T17:45:00.000","001","MOTOR VEHICLE THEFT","false","false","JG545097"
"2023-12-17T18:30:00.000","001","DECEPTIVE PRACTICE","false","false","JG546532"
"2023-12-17T19:00:00.000","001","THEFT","false","false","JG545017"
"2023-12-17T19:44:00.000","001","ROBBERY","false","false","JG544958"
"2023-12-17T19:55:00.000","001","THEFT","false","false","JG545626"
"2023-12-17T20:00:00.000","001","OTHER OFFENSE","false","true","JG555070"
"2023-12-17T20:05:00.000","001","CRIMINAL DAMAGE","false","false","JG544985"
"2023-12-17T20:10:00.000","001","DECEPTIVE PRACTICE","false","false","JG545040"
"2023-12-17T20:56:00.000","001","DECEPTIVE PRACTICE","false","false","JG545028"
"2023-12-17T22:16:00.000","001","CRIMINAL DAMAGE","true","false","JG545119"
"2023-12-17T22:30:00.000","001","BATTERY","false","true","JG545117"
"2023-12-17T23:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JG545623"
"2023-12-18T00:00:00.000","001","THEFT","false","false","JG545205"
"2023-12-18T00:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JH125279"
"2023-12-18T01:10:00.000","001","BATTERY","true","false","JG545179"
"2023-12-18T04:05:00.000","001","BATTERY","false","true","JG545234"
"2023-12-18T07:35:00.000","001","OTHER OFFENSE","false","false","JG549579"
"2023-12-18T08:00:00.000","001","CRIMINAL DAMAGE","false","false","JG546515"
"2023-12-18T11:09:00.000","001","THEFT","true","false","JG545588"
"2023-12-18T11:10:00.000","001","THEFT","false","false","JG547928"
"2023-12-18T12:30:00.000","001","THEFT","false","false","JG545810"
"2023-12-18T12:30:00.000","001","DECEPTIVE PRACTICE","false","false","JG545800"
"2023-12-18T13:06:00.000","001","THEFT","false","false","JG545820"
"2023-12-18T13:07:00.000","001","MOTOR VEHICLE THEFT","false","false","JG546182"
"2023-12-18T13:14:00.000","001","ROBBERY","true","false","JG545749"
"2023-12-18T13:24:00.000","001","THEFT","false","false","JG560119"
"2023-12-18T13:35:00.000","001","MOTOR VEHICLE THEFT","false","false","JG545790"
"2023-12-18T13:59:00.000","001","ASSAULT","false","false","JG545846"
"2023-12-18T14:00:00.000","001","PUBLIC PEACE VIOLATION","false","false","JG546711"
"2023-12-18T14:15:00.000","001","DECEPTIVE PRACTICE","false","false","JG545937"
"2023-12-18T14:20:00.000","001","THEFT","false","false","JH124366"
"2023-12-18T14:30:00.000","001","CRIMINAL DAMAGE","false","false","JG546743"
"2023-12-18T15:46:00.000","001","BATTERY","false","false","JG545985"
"2023-12-18T15:49:00.000","001","THEFT","false","false","JG547459"
"2023-12-18T16:00:00.000","001","THEFT","false","false","JG546160"
"2023-12-18T16:23:00.000","001","THEFT","true","false","JG546020"
"2023-12-18T17:17:00.000","001","WEAPONS VIOLATION","true","false","JG546111"
"2023-12-18T17:55:00.000","001","THEFT","true","false","JG546252"
"2023-12-18T18:00:00.000","001","BATTERY","false","true","JG546855"
"2023-12-18T21:44:00.000","001","THEFT","false","false","JG546376"
"2023-12-18T22:00:00.000","001","MOTOR VEHICLE THEFT","true","false","JG546845"
"2023-12-19T00:00:00.000","001","CRIMINAL DAMAGE","false","false","JG547734"
"2023-12-19T00:05:00.000","001","BATTERY","false","true","JG546485"
"2023-12-19T01:54:00.000","001","BATTERY","false","false","JG546488"
"2023-12-19T04:00:00.000","001","ROBBERY","false","false","JG555220"
"2023-12-19T04:19:00.000","001","THEFT","false","false","JG548423"
"2023-12-19T06:05:00.000","001","ROBBERY","true","false","JG546562"
"2023-12-19T07:41:00.000","001","THEFT","false","false","JG548090"
"2023-12-19T10:00:00.000","001","DECEPTIVE PRACTICE","false","false","JH103068"
"2023-12-19T12:00:00.000","001","THEFT","false","false","JG550431"
"2023-12-19T12:05:00.000","001","ASSAULT","false","false","JG546946"
"2023-12-19T12:15:00.000","001","CRIMINAL TRESPASS","true","false","JG546968"
"2023-12-19T12:30:00.000","001","CRIMINAL DAMAGE","false","false","JG546991"
"2023-12-19T12:30:00.000","001","DECEPTIVE PRACTICE","false","false","JG547440"
"2023-12-19T13:45:00.000","001","ROBBERY","false","false","JG547105"
"2023-12-19T14:00:00.000","001","DECEPTIVE PRACTICE","false","false","JG547104"
"2023-12-19T14:20:00.000","001","BATTERY","false","false","JG547141"
"2023-12-19T14:45:00.000","001","THEFT","false","false","JG547394"
"2023-12-19T14:45:00.000","001","OTHER OFFENSE","false","true","JG547196"
"2023-12-19T15:41:00.000","001","ASSAULT","false","false","JG547294"
"2023-12-19T15:42:00.000","001","OTHER OFFENSE","false","false","JG547331"
"2023-12-19T16:30:00.000","001","OTHER OFFENSE","false","false","JG547483"
"2023-12-19T17:00:00.000","001","ASSAULT","false","false","JG547706"
"2023-12-19T17:00:00.000","001","ASSAULT","false","false","JG549367"
"2023-12-19T17:02:00.000","001","THEFT","false","false","JG547562"
"2023-12-19T18:18:00.000","001","THEFT","false","false","JG547534"
"2023-12-19T18:30:00.000","001","THEFT","false","false","JG547655"
"2023-12-19T19:00:00.000","001","THEFT","false","false","JG548776"
"2023-12-19T19:00:00.000","001","THEFT","false","false","JG547901"
"2023-12-19T19:00:00.000","001","DECEPTIVE PRACTICE","false","false","JG547903"
"2023-12-19T19:00:00.000","001","ASSAULT","false","false","JG547569"
"2023-12-19T19:11:00.000","001","THEFT","false","false","JG547686"
"2023-12-19T19:48:00.000","001","BATTERY","true","true","JG547619"
"2023-12-19T20:00:00.000","001","THEFT","false","false","JG550518"
"2023-12-19T21:00:00.000","001","ROBBERY","false","false","JH117180"
"2023-12-19T21:15:00.000","001","ASSAULT","false","false","JG547702"
"2023-12-20T00:01:00.000","001","THEFT","false","false","JG548267"
"2023-12-20T00:01:00.000","001","MOTOR VEHICLE THEFT","false","false","JG548192"
"2023-12-20T00:45:00.000","001","ASSAULT","true","true","JG547810"
"2023-12-20T01:12:00.000","001","OTHER OFFENSE","false","false","JG547820"
"2023-12-20T09:00:00.000","001","MOTOR VEHICLE THEFT","false","false","JG548320"
"2023-12-20T09:25:00.000","001","THEFT","false","false","JH194701"
"2023-12-20T11:30:00.000","001","BATTERY","false","false","JG553216"
"2023-12-20T12:30:00.000","001","MOTOR VEHICLE THEFT","false","false","JG548316"
"2023-12-20T12:40:00.000","001","CRIMINAL TRESPASS","false","false","JG548371"
"2023-12-20T12:40:00.000","001","THEFT","true","false","JG548265"
"2023-12-20T12:45:00.000","001","DECEPTIVE PRACTICE","false","false","JH106772"
"2023-12-20T13:30:00.000","001","INTIMIDATION","true","false","JH489293"
"2023-12-20T14:06:00.000","001","OTHER OFFENSE","false","true","JG548758"
"2023-12-20T14:45:00.000","001","BATTERY","false","false","JG549355"
"2023-12-20T14:47:00.000","001","DECEPTIVE PRACTICE","false","false","JG548863"
"2023-12-20T16:03:00.000","001","NARCOTICS","true","false","JG548541"
"2023-12-20T16:15:00.000","001","THEFT","true","false","JG548515"
"2023-12-20T16:50:00.000","001","MOTOR VEHICLE THEFT","false","false","JG548848"
"2023-12-20T17:20:00.000","001","THEFT","false","false","JG548631"
"2023-12-20T19:30:00.000","001","ASSAULT","false","false","JG548801"
"2023-12-20T19:48:00.000","001","OTHER OFFENSE","false","false","JG548823"
"2023-12-20T20:00:00.000","001","THEFT","false","false","JG550736"
"2023-12-20T20:00:00.000","001","THEFT","false","false","JG551698"
"2023-12-20T20:34:00.000","001","WEAPONS VIOLATION","true","false","JG548865"
"2023-12-20T21:16:00.000","001","MOTOR VEHICLE THEFT","false","false","JG548906"
"2023-12-20T22:52:00.000","001","BATTERY","true","false","JG548963"
"2023-12-20T23:23:00.000","001","WEAPONS VIOLATION","true","false","JG548956"
"2023-12-20T23:44:00.000","001","BATTERY","false","true","JG548970"
"2023-12-21T01:00:00.000","001","THEFT","false","false","JH127594"
"2023-12-21T01:55:00.000","001","THEFT","false","false","JH102782"
"2023-12-21T02:14:00.000","001","THEFT","false","false","JG549375"
"2023-12-21T04:00:00.000","001","BATTERY","false","false","JG549025"
"2023-12-21T04:00:00.000","001","CRIMINAL TRESPASS","false","false","JG549030"
"2023-12-21T05:28:00.000","001","SEX OFFENSE","false","false","JG549060"
"2023-12-21T07:00:00.000","001","THEFT","false","false","JG549442"
"2023-12-21T07:40:00.000","001","BATTERY","false","false","JG549171"
"2023-12-21T09:05:00.000","001","BATTERY","false","false","JG549211"
"2023-12-21T09:19:00.000","001","CRIMINAL TRESPASS","true","false","JG549222"
"2023-12-21T09:21:00.000","001","THEFT","false","false","JG550286"
"2023-12-21T10:00:00.000","001","BATTERY","false","false","JH140561"
"2023-12-21T10:00:00.000","001","THEFT","false","false","JG553421"
"2023-12-21T11:21:00.000","001","DECEPTIVE PRACTICE","false","false","JG550174"
"2023-12-21T12:00:00.000","001","THEFT","false","false","JG553218"
"2023-12-21T12:00:00.000","001","OTHER OFFENSE","false","false","JG555469"
